AccYrMo,ValYrMo,Line,Type,Limit,Deductible,TotalPayment,reportedCount,closedPaidCount,closedUnPaidCount,openCount,Paid,Outstanding,Incurred
2008-03,2009-06,Auto,PD,15000.0,1000,24505.107337,3,3,0,0,24505.107337,0,24505.107337
2008-03,2009-06,Auto,PD,20000.0,1000,19982.425706,3,3,0,0,19982.425706,0,19982.425706
2008-03,2009-07,Auto,PD,15000.0,1000,9882.831621,1,1,0,0,9882.831621,0,9882.831621
2008-03,2009-07,Auto,PD,20000.0,1000,52239.37062,5,4,1,0,52239.37062,0,52239.37062
2008-03,2009-08,Auto,PD,8000.0,1000,5168.370877,1,1,0,0,5168.370877,0,5168.370877
2008-03,2009-08,Auto,PD,15000.0,1000,17348.80867,2,2,0,0,17348.80867,0,17348.80867
2008-03,2009-08,Auto,PD,20000.0,1000,38000.0,3,2,1,0,38000.0,0,38000.0
2008-03,2009-09,Auto,PD,8000.0,1000,7000.0,1,1,0,0,7000.0,0,7000.0
2008-03,2009-09,Auto,PD,15000.0,1000,48118.458798,4,4,0,0,48118.458798,0,48118.458798
2008-03,2009-09,Auto,PD,20000.0,1000,32174.357517000004,5,5,0,0,32174.357517000004,0,32174.357517000004
2008-03,2009-10,Auto,PD,20000.0,1000,568.0511584,2,1,1,0,568.0511584,0,568.0511584
2008-03,2009-11,Auto,PD,15000.0,1000,22967.482742,3,3,0,0,22967.482742,0,22967.482742
2008-03,2009-11,Auto,PD,20000.0,1000,6574.60121,1,1,0,0,6574.60121,0,6574.60121
2008-03,2009-11,Home,Dwelling,200000.0,20000,180000.0,1,1,0,0,180000.0,0,180000.0
2008-03,2009-12,Auto,PD,20000.0,1000,34545.104829,3,3,0,0,34545.104829,0,34545.104829
2008-03,2009-12,Home,Dwelling,200000.0,20000,102826.3368,1,1,0,0,102826.3368,0,102826.3368
2008-03,2009-12,Home,Dwelling,300000.0,20000,57706.51531,2,1,1,0,57706.51531,0,57706.51531
2008-03,2010-01,Auto,PD,15000.0,1000,16065.553153,2,2,0,0,16065.553153,0,16065.553153
2008-03,2010-01,Auto,PD,20000.0,1000,11839.874648,2,2,0,0,11839.874648,0,11839.874648
2008-03,2010-02,Auto,PD,8000.0,1000,14000.0,2,2,0,0,14000.0,0,14000.0
2008-03,2010-02,Auto,PD,20000.0,1000,24143.270557,2,2,0,0,24143.270557,0,24143.270557
2008-03,2010-03,Auto,PD,8000.0,1000,4332.029072,1,1,0,0,4332.029072,0,4332.029072
2008-03,2010-03,Auto,PD,15000.0,1000,14000.0,1,1,0,0,14000.0,0,14000.0
2008-03,2010-03,Auto,PD,20000.0,1000,28812.60405,2,2,0,0,28812.60405,0,28812.60405
2008-03,2010-03,Home,Dwelling,300000.0,20000,484122.79407000006,3,3,0,0,484122.79407000006,0,484122.79407000006
2008-03,2010-04,Auto,PD,20000.0,1000,4534.961367,1,1,0,0,4534.961367,0,4534.961367
2008-03,2010-04,Home,Dwelling,200000.0,20000,0.0,1,0,1,0,0.0,0,0.0
2008-03,2010-05,Auto,PD,15000.0,1000,9239.542368,1,1,0,0,9239.542368,0,9239.542368
2008-03,2010-05,Auto,PD,20000.0,1000,25649.188578,2,2,0,0,25649.188578,0,25649.188578
2008-03,2010-05,Home,Dwelling,200000.0,20000,463984.23840000003,3,3,0,0,463984.23840000003,0,463984.23840000003
2008-03,2010-05,Home,Dwelling,300000.0,20000,89240.51747,1,1,0,0,89240.51747,0,89240.51747
2008-03,2010-06,Auto,PD,20000.0,1000,6688.3505399999995,1,1,0,0,6688.3505399999995,0,6688.3505399999995
2008-03,2010-06,Home,Dwelling,200000.0,20000,610241.4199,4,4,0,0,610241.4199,0,610241.4199
2008-03,2010-06,Home,Dwelling,300000.0,20000,1317388.47769,10,9,1,0,1317388.47769,0,1317388.47769
2008-03,2010-07,Home,Dwelling,200000.0,20000,55581.4705,3,1,2,0,55581.4705,0,55581.4705
2008-03,2010-07,Home,Dwelling,300000.0,20000,412361.57026999997,5,3,2,0,412361.57026999997,0,412361.57026999997
2008-03,2010-08,Auto,PD,20000.0,1000,5166.536417,1,1,0,0,5166.536417,0,5166.536417
2008-03,2010-08,Home,Dwelling,200000.0,20000,606029.62581,6,6,0,0,606029.62581,0,606029.62581
2008-03,2010-08,Home,Dwelling,300000.0,20000,182735.59278,4,2,2,0,182735.59278,0,182735.59278
2008-03,2010-09,Auto,PD,20000.0,1000,6362.890136999999,1,1,0,0,6362.890136999999,0,6362.890136999999
2008-03,2010-09,Home,Dwelling,200000.0,20000,0.0,1,0,1,0,0.0,0,0.0
2008-03,2010-09,Home,Dwelling,300000.0,20000,133396.5296,1,1,0,0,133396.5296,0,133396.5296
2008-03,2010-10,Home,Dwelling,200000.0,20000,180000.0,5,1,4,0,180000.0,0,180000.0
2008-03,2010-10,Home,Dwelling,300000.0,20000,1266579.47861,11,7,4,0,1266579.47861,0,1266579.47861
2008-03,2010-11,Auto,PD,15000.0,1000,16912.316907,2,2,0,0,16912.316907,0,16912.316907
2008-03,2010-11,Home,Dwelling,200000.0,20000,681185.18812,6,5,1,0,681185.18812,0,681185.18812
2008-03,2010-11,Home,Dwelling,300000.0,20000,1753561.6181799998,9,9,0,0,1753561.6181799998,0,1753561.6181799998
2008-03,2010-12,Auto,PD,8000.0,1000,6217.621657,1,1,0,0,6217.621657,0,6217.621657
2008-03,2010-12,Home,Dwelling,300000.0,20000,66870.71389,7,1,6,0,66870.71389,0,66870.71389
2008-03,2011-01,Auto,PD,20000.0,1000,2757.9627100000002,1,1,0,0,2757.9627100000002,0,2757.9627100000002
2008-03,2011-01,Home,Dwelling,200000.0,20000,348940.6871,2,2,0,0,348940.6871,0,348940.6871
2008-03,2011-01,Home,Dwelling,300000.0,20000,528738.9309,4,3,1,0,528738.9309,0,528738.9309
2008-03,2011-02,Auto,PD,20000.0,1000,0.0,1,0,1,0,0.0,0,0.0
2008-03,2011-02,Home,Dwelling,200000.0,20000,180000.0,4,1,3,0,180000.0,0,180000.0
2008-03,2011-02,Home,Dwelling,300000.0,20000,395613.4103,4,2,2,0,395613.4103,0,395613.4103
2008-03,2011-03,Auto,PD,15000.0,1000,14000.0,1,1,0,0,14000.0,0,14000.0
2008-03,2011-03,Auto,PD,20000.0,1000,19000.0,1,1,0,0,19000.0,0,19000.0
2008-03,2011-03,Home,Dwelling,200000.0,20000,180000.0,1,1,0,0,180000.0,0,180000.0
2008-03,2011-03,Home,Dwelling,300000.0,20000,280000.0,1,1,0,0,280000.0,0,280000.0
2008-03,2011-04,Auto,PD,8000.0,1000,1881.612725,1,1,0,0,1881.612725,0,1881.612725
2008-03,2011-05,Home,Dwelling,200000.0,20000,0.0,1,0,1,0,0.0,0,0.0
2008-03,2011-07,Auto,PD,8000.0,1000,1000.853922,1,1,0,0,1000.853922,0,1000.853922
2008-03,2011-08,Auto,PD,15000.0,1000,8969.105379,1,1,0,0,8969.105379,0,8969.105379
2008-03,2011-09,Auto,PD,15000.0,1000,5471.371758,1,1,0,0,5471.371758,0,5471.371758
2008-03,2011-09,Auto,PD,20000.0,1000,19000.0,1,1,0,0,19000.0,0,19000.0
2008-03,2011-11,Auto,PD,20000.0,1000,11748.31437,1,1,0,0,11748.31437,0,11748.31437
2008-03,2012-04,Auto,PD,8000.0,1000,7000.0,1,1,0,0,7000.0,0,7000.0
2008-03,2012-04,Auto,PD,20000.0,1000,19000.0,1,1,0,0,19000.0,0,19000.0
2008-03,2012-07,Auto,PD,20000.0,1000,0.0,1,0,1,0,0.0,0,0.0
2008-03,2013-08,Auto,PD,15000.0,1000,6619.249157,1,1,0,0,6619.249157,0,6619.249157
2008-03,2016-04,Auto,PD,20000.0,1000,2005.192531,1,1,0,0,2005.192531,0,2005.192531
2008-04,2008-05,Auto,PD,8000.0,1000,7000.0,2,1,1,0,7000.0,0,7000.0
2008-04,2008-05,Auto,PD,15000.0,1000,14000.0,1,1,0,0,14000.0,0,14000.0
2008-04,2008-05,Auto,PD,20000.0,1000,9758.035988,3,3,0,0,9758.035988,0,9758.035988
2008-04,2008-06,Auto,PD,15000.0,1000,10904.91836,1,1,0,0,10904.91836,0,10904.91836
2008-04,2008-06,Auto,PD,20000.0,1000,6857.975409000001,1,1,0,0,6857.975409000001,0,6857.975409000001
2008-04,2008-07,Auto,PD,8000.0,1000,8968.134407,3,2,1,0,8968.134407,0,8968.134407
2008-04,2008-07,Auto,PD,15000.0,1000,31205.652703,4,3,1,0,31205.652703,0,31205.652703
2008-04,2008-07,Auto,PD,20000.0,1000,30698.302401,4,3,1,0,30698.302401,0,30698.302401
2008-04,2008-08,Auto,PD,8000.0,1000,8783.979308,3,3,0,0,8783.979308,0,8783.979308
2008-04,2008-08,Auto,PD,15000.0,1000,5797.402337,3,2,1,0,5797.402337,0,5797.402337
2008-04,2008-08,Auto,PD,20000.0,1000,15651.22608,3,3,0,0,15651.22608,0,15651.22608
2008-04,2008-09,Auto,PD,8000.0,1000,10483.739213,2,2,0,0,10483.739213,0,10483.739213
2008-04,2008-09,Auto,PD,15000.0,1000,7597.511170000001,2,1,1,0,7597.511170000001,0,7597.511170000001
2008-04,2008-09,Auto,PD,20000.0,1000,21413.076290999998,3,3,0,0,21413.076290999998,0,21413.076290999998
2008-04,2008-10,Auto,PD,8000.0,1000,7000.0,1,1,0,0,7000.0,0,7000.0
2008-04,2008-10,Auto,PD,15000.0,1000,23760.225337,2,2,0,0,23760.225337,0,23760.225337
2008-04,2008-10,Auto,PD,20000.0,1000,35968.816295,5,5,0,0,35968.816295,0,35968.816295
2008-04,2008-11,Auto,PD,8000.0,1000,21000.0,4,3,1,0,21000.0,0,21000.0
2008-04,2008-11,Auto,PD,15000.0,1000,31751.408267000003,5,5,0,0,31751.408267000003,0,31751.408267000003
2008-04,2008-11,Auto,PD,20000.0,1000,69348.600704,6,6,0,0,69348.600704,0,69348.600704
2008-04,2008-12,Auto,PD,15000.0,1000,7110.102284999999,2,1,1,0,7110.102284999999,0,7110.102284999999
2008-04,2008-12,Auto,PD,20000.0,1000,13887.698932000001,3,3,0,0,13887.698932000001,0,13887.698932000001
2008-04,2009-01,Auto,PD,8000.0,1000,25236.296183000002,4,4,0,0,25236.296183000002,0,25236.296183000002
2008-04,2009-01,Auto,PD,15000.0,1000,7130.422204,2,2,0,0,7130.422204,0,7130.422204
2008-04,2009-01,Auto,PD,20000.0,1000,5851.591281,2,1,1,0,5851.591281,0,5851.591281
2008-04,2009-02,Auto,PD,15000.0,1000,22666.759035,2,2,0,0,22666.759035,0,22666.759035
2008-04,2009-02,Auto,PD,20000.0,1000,2432.4251329999997,1,1,0,0,2432.4251329999997,0,2432.4251329999997
2008-04,2009-03,Auto,PD,8000.0,1000,4725.58004,1,1,0,0,4725.58004,0,4725.58004
2008-04,2009-03,Auto,PD,15000.0,1000,17956.1810313,3,3,0,0,17956.1810313,0,17956.1810313
2008-04,2009-03,Auto,PD,20000.0,1000,34434.429666,5,4,1,0,34434.429666,0,34434.429666
2008-04,2009-04,Auto,PD,8000.0,1000,5942.484941,1,1,0,0,5942.484941,0,5942.484941
2008-04,2009-04,Auto,PD,20000.0,1000,9371.655114,2,1,1,0,9371.655114,0,9371.655114
2008-04,2009-05,Auto,PD,15000.0,1000,22784.253358,5,3,2,0,22784.253358,0,22784.253358
2008-04,2009-05,Auto,PD,20000.0,1000,17470.061732000002,3,3,0,0,17470.061732000002,0,17470.061732000002
2008-04,2009-06,Auto,PD,8000.0,1000,2224.0379829999997,2,1,1,0,2224.0379829999997,0,2224.0379829999997
2008-04,2009-06,Auto,PD,15000.0,1000,6011.887756,1,1,0,0,6011.887756,0,6011.887756
2008-04,2009-06,Auto,PD,20000.0,1000,10897.401522,2,2,0,0,10897.401522,0,10897.401522
2008-04,2009-07,Auto,PD,8000.0,1000,7000.0,1,1,0,0,7000.0,0,7000.0
2008-04,2009-07,Auto,PD,20000.0,1000,19000.0,1,1,0,0,19000.0,0,19000.0
2008-04,2009-08,Auto,PD,8000.0,1000,14000.0,2,2,0,0,14000.0,0,14000.0
2008-04,2009-08,Auto,PD,20000.0,1000,4733.664985,1,1,0,0,4733.664985,0,4733.664985
2008-04,2009-09,Auto,PD,15000.0,1000,4777.075169,1,1,0,0,4777.075169,0,4777.075169
2008-04,2009-09,Auto,PD,20000.0,1000,48591.811565,5,5,0,0,48591.811565,0,48591.811565
2008-04,2009-10,Auto,PD,8000.0,1000,6376.223644,1,1,0,0,6376.223644,0,6376.223644
2008-04,2009-10,Auto,PD,15000.0,1000,0.0,1,0,1,0,0.0,0,0.0
2008-04,2009-10,Auto,PD,20000.0,1000,15536.619787,3,3,0,0,15536.619787,0,15536.619787
2008-04,2009-10,Home,Dwelling,300000.0,20000,0.0,1,0,1,0,0.0,0,0.0
2008-04,2009-11,Auto,PD,15000.0,1000,0.0,1,0,1,0,0.0,0,0.0
2008-04,2009-11,Auto,PD,20000.0,1000,10306.440238,2,2,0,0,10306.440238,0,10306.440238
2008-04,2009-12,Auto,PD,8000.0,1000,4912.335017,1,1,0,0,4912.335017,0,4912.335017
2008-04,2009-12,Auto,PD,15000.0,1000,24499.249872,3,3,0,0,24499.249872,0,24499.249872
2008-04,2009-12,Auto,PD,20000.0,1000,5089.703999,1,1,0,0,5089.703999,0,5089.703999
2008-04,2009-12,Home,Dwelling,300000.0,20000,190670.1494,1,1,0,0,190670.1494,0,190670.1494
2008-04,2010-01,Auto,PD,8000.0,1000,7000.0,1,1,0,0,7000.0,0,7000.0
2008-04,2010-01,Auto,PD,20000.0,1000,22537.719019999997,3,3,0,0,22537.719019999997,0,22537.719019999997
2008-04,2010-02,Auto,PD,15000.0,1000,7950.572089,1,1,0,0,7950.572089,0,7950.572089
2008-04,2010-02,Auto,PD,20000.0,1000,6896.430343999999,2,1,1,0,6896.430343999999,0,6896.430343999999
2008-04,2010-03,Auto,PD,20000.0,1000,6280.113123,1,1,0,0,6280.113123,0,6280.113123
2008-04,2010-03,Home,Dwelling,200000.0,20000,160394.9979,1,1,0,0,160394.9979,0,160394.9979
2008-04,2010-04,Auto,PD,8000.0,1000,3268.190588,1,1,0,0,3268.190588,0,3268.190588
2008-04,2010-04,Auto,PD,15000.0,1000,0.0,1,0,1,0,0.0,0,0.0
2008-04,2010-04,Auto,PD,20000.0,1000,12001.828204,2,2,0,0,12001.828204,0,12001.828204
2008-04,2010-04,Home,Dwelling,200000.0,20000,180000.0,1,1,0,0,180000.0,0,180000.0
2008-04,2010-04,Home,Dwelling,300000.0,20000,169391.3991,2,1,1,0,169391.3991,0,169391.3991
2008-04,2010-05,Home,Dwelling,300000.0,20000,124019.1161,2,1,1,0,124019.1161,0,124019.1161
2008-04,2010-06,Auto,PD,8000.0,1000,7000.0,1,1,0,0,7000.0,0,7000.0
2008-04,2010-06,Auto,PD,15000.0,1000,7978.1748689999995,1,1,0,0,7978.1748689999995,0,7978.1748689999995
2008-04,2010-06,Auto,PD,20000.0,1000,0.0,1,0,1,0,0.0,0,0.0
2008-04,2010-06,Home,Dwelling,200000.0,20000,331103.5651,2,2,0,0,331103.5651,0,331103.5651
2008-04,2010-06,Home,Dwelling,300000.0,20000,152994.0034,1,1,0,0,152994.0034,0,152994.0034
2008-04,2010-07,Home,Dwelling,200000.0,20000,142497.96094000002,2,2,0,0,142497.96094000002,0,142497.96094000002
2008-04,2010-07,Home,Dwelling,300000.0,20000,247356.87456999999,3,2,1,0,247356.87456999999,0,247356.87456999999
2008-04,2010-08,Auto,PD,8000.0,1000,7000.0,1,1,0,0,7000.0,0,7000.0
2008-04,2010-08,Home,Dwelling,200000.0,20000,365347.66257000004,4,3,1,0,365347.66257000004,0,365347.66257000004
2008-04,2010-08,Home,Dwelling,300000.0,20000,657840.10487,6,5,1,0,657840.10487,0,657840.10487
2008-04,2010-09,Auto,PD,8000.0,1000,12221.088414,2,2,0,0,12221.088414,0,12221.088414
2008-04,2010-09,Home,Dwelling,200000.0,20000,68564.67927000001,2,1,1,0,68564.67927000001,0,68564.67927000001
2008-04,2010-09,Home,Dwelling,300000.0,20000,0.0,3,0,3,0,0.0,0,0.0
2008-04,2010-10,Auto,PD,20000.0,1000,9351.631356000002,2,2,0,0,9351.631356000002,0,9351.631356000002
2008-04,2010-10,Home,Dwelling,200000.0,20000,180000.0,2,1,1,0,180000.0,0,180000.0
2008-04,2010-10,Home,Dwelling,300000.0,20000,1141679.60509,7,6,1,0,1141679.60509,0,1141679.60509
2008-04,2010-11,Auto,PD,20000.0,1000,11775.33216,1,1,0,0,11775.33216,0,11775.33216
2008-04,2010-11,Home,Dwelling,200000.0,20000,131575.9043,1,1,0,0,131575.9043,0,131575.9043
2008-04,2010-11,Home,Dwelling,300000.0,20000,83736.61465,2,1,1,0,83736.61465,0,83736.61465
2008-04,2010-12,Auto,PD,15000.0,1000,15589.240105,2,2,0,0,15589.240105,0,15589.240105
2008-04,2010-12,Auto,PD,20000.0,1000,25645.732447,2,2,0,0,25645.732447,0,25645.732447
2008-04,2010-12,Home,Dwelling,200000.0,20000,889585.6150600001,6,6,0,0,889585.6150600001,0,889585.6150600001
2008-04,2010-12,Home,Dwelling,300000.0,20000,631397.61841,11,6,5,0,631397.61841,0,631397.61841
2008-04,2011-01,Home,Dwelling,200000.0,20000,593139.4774,4,4,0,0,593139.4774,0,593139.4774
2008-04,2011-01,Home,Dwelling,300000.0,20000,158770.6732,4,1,3,0,158770.6732,0,158770.6732
2008-04,2011-02,Auto,PD,20000.0,1000,7345.131306,1,1,0,0,7345.131306,0,7345.131306
2008-04,2011-02,Home,Dwelling,200000.0,20000,180000.0,2,1,1,0,180000.0,0,180000.0
2008-04,2011-02,Home,Dwelling,300000.0,20000,891989.10499,4,4,0,0,891989.10499,0,891989.10499
2008-04,2011-03,Home,Dwelling,200000.0,20000,180000.0,2,1,1,0,180000.0,0,180000.0
2008-04,2011-03,Home,Dwelling,300000.0,20000,681241.352,4,3,1,0,681241.352,0,681241.352
2008-04,2011-04,Auto,PD,15000.0,1000,2487.0461010000004,1,1,0,0,2487.0461010000004,0,2487.0461010000004
2008-04,2011-04,Home,Dwelling,200000.0,20000,346084.5531,2,2,0,0,346084.5531,0,346084.5531
2008-04,2011-04,Home,Dwelling,300000.0,20000,280000.0,1,1,0,0,280000.0,0,280000.0
2008-04,2011-05,Auto,PD,15000.0,1000,8559.033751,1,1,0,0,8559.033751,0,8559.033751
2008-04,2011-05,Auto,PD,20000.0,1000,8380.625295,1,1,0,0,8380.625295,0,8380.625295
2008-04,2011-06,Auto,PD,20000.0,1000,7050.342612,1,1,0,0,7050.342612,0,7050.342612
2008-04,2011-09,Auto,PD,8000.0,1000,7000.0,1,1,0,0,7000.0,0,7000.0
2008-04,2011-09,Auto,PD,20000.0,1000,8151.604090000001,1,1,0,0,8151.604090000001,0,8151.604090000001
2008-04,2012-01,Auto,PD,20000.0,1000,14180.136129,2,2,0,0,14180.136129,0,14180.136129
2008-04,2012-02,Auto,PD,8000.0,1000,5380.837759,1,1,0,0,5380.837759,0,5380.837759
2008-04,2012-04,Auto,PD,8000.0,1000,7000.0,1,1,0,0,7000.0,0,7000.0
2008-04,2012-05,Auto,PD,20000.0,1000,4562.797748,1,1,0,0,4562.797748,0,4562.797748
2008-04,2012-08,Auto,PD,15000.0,1000,3112.936227,1,1,0,0,3112.936227,0,3112.936227
2008-04,2013-02,Auto,PD,8000.0,1000,2965.995285,1,1,0,0,2965.995285,0,2965.995285
2008-04,2014-07,Auto,PD,8000.0,1000,6905.158619,1,1,0,0,6905.158619,0,6905.158619
2008-05,2008-05,Auto,PD,20000.0,1000,0.0,1,0,1,0,0.0,0,0.0
2008-05,2008-06,Auto,PD,8000.0,1000,10177.963684,3,3,0,0,10177.963684,0,10177.963684
2008-05,2008-06,Auto,PD,15000.0,1000,22410.316273999997,2,2,0,0,22410.316273999997,0,22410.316273999997
2008-05,2008-06,Auto,PD,20000.0,1000,6083.722866,1,1,0,0,6083.722866,0,6083.722866
2008-05,2008-07,Auto,PD,8000.0,1000,2203.8403780000003,1,1,0,0,2203.8403780000003,0,2203.8403780000003
2008-05,2008-07,Auto,PD,15000.0,1000,36706.433801,5,4,1,0,36706.433801,0,36706.433801
2008-05,2008-07,Auto,PD,20000.0,1000,48063.719029,5,5,0,0,48063.719029,0,48063.719029
2008-05,2008-08,Auto,PD,15000.0,1000,11109.347233,2,2,0,0,11109.347233,0,11109.347233
2008-05,2008-08,Auto,PD,20000.0,1000,9373.3948146,2,2,0,0,9373.3948146,0,9373.3948146
2008-05,2008-09,Auto,PD,8000.0,1000,8040.434209999999,2,2,0,0,8040.434209999999,0,8040.434209999999
2008-05,2008-09,Auto,PD,15000.0,1000,24448.457150000002,3,2,1,0,24448.457150000002,0,24448.457150000002
2008-05,2008-09,Auto,PD,20000.0,1000,25911.002617,3,3,0,0,25911.002617,0,25911.002617
2008-05,2008-10,Auto,PD,8000.0,1000,28452.415625,5,5,0,0,28452.415625,0,28452.415625
2008-05,2008-10,Auto,PD,15000.0,1000,46642.489843999996,7,7,0,0,46642.489843999996,0,46642.489843999996
2008-05,2008-10,Auto,PD,20000.0,1000,36919.722492,4,3,1,0,36919.722492,0,36919.722492
2008-05,2008-11,Auto,PD,8000.0,1000,10265.721913000001,2,2,0,0,10265.721913000001,0,10265.721913000001
2008-05,2008-11,Auto,PD,15000.0,1000,17529.480064,3,2,1,0,17529.480064,0,17529.480064
2008-05,2008-11,Auto,PD,20000.0,1000,3558.5675560000004,2,1,1,0,3558.5675560000004,0,3558.5675560000004
2008-05,2008-12,Auto,PD,15000.0,1000,16561.696491,3,3,0,0,16561.696491,0,16561.696491
2008-05,2008-12,Auto,PD,20000.0,1000,5895.01011,1,1,0,0,5895.01011,0,5895.01011
2008-05,2009-01,Auto,PD,15000.0,1000,17411.696435,2,2,0,0,17411.696435,0,17411.696435
2008-05,2009-01,Auto,PD,20000.0,1000,36365.879596,6,5,1,0,36365.879596,0,36365.879596
2008-05,2009-02,Auto,PD,8000.0,1000,7000.0,1,1,0,0,7000.0,0,7000.0
2008-05,2009-02,Auto,PD,15000.0,1000,32633.452947,3,3,0,0,32633.452947,0,32633.452947
2008-05,2009-02,Auto,PD,20000.0,1000,53669.927965,4,4,0,0,53669.927965,0,53669.927965
2008-05,2009-03,Auto,PD,8000.0,1000,11993.854054,2,2,0,0,11993.854054,0,11993.854054
2008-05,2009-03,Auto,PD,15000.0,1000,30097.217427000003,3,3,0,0,30097.217427000003,0,30097.217427000003
2008-05,2009-03,Auto,PD,20000.0,1000,25056.733025,5,4,1,0,25056.733025,0,25056.733025
2008-05,2009-04,Auto,PD,8000.0,1000,21000.0,3,3,0,0,21000.0,0,21000.0
2008-05,2009-04,Auto,PD,20000.0,1000,35185.463227,4,4,0,0,35185.463227,0,35185.463227
2008-05,2009-05,Auto,PD,8000.0,1000,7000.0,1,1,0,0,7000.0,0,7000.0
2008-05,2009-05,Auto,PD,15000.0,1000,3756.3807549999997,1,1,0,0,3756.3807549999997,0,3756.3807549999997
2008-05,2009-05,Auto,PD,20000.0,1000,46688.797119,5,5,0,0,46688.797119,0,46688.797119
2008-05,2009-06,Auto,PD,8000.0,1000,7000.0,1,1,0,0,7000.0,0,7000.0
2008-05,2009-06,Auto,PD,15000.0,1000,22455.955095,2,2,0,0,22455.955095,0,22455.955095
2008-05,2009-06,Auto,PD,20000.0,1000,18111.80684,5,4,1,0,18111.80684,0,18111.80684
2008-05,2009-07,Auto,PD,8000.0,1000,7000.0,1,1,0,0,7000.0,0,7000.0
2008-05,2009-07,Auto,PD,15000.0,1000,35031.69529,6,6,0,0,35031.69529,0,35031.69529
2008-05,2009-08,Auto,PD,8000.0,1000,7000.0,1,1,0,0,7000.0,0,7000.0
2008-05,2009-08,Auto,PD,15000.0,1000,14000.0,2,1,1,0,14000.0,0,14000.0
2008-05,2009-08,Auto,PD,20000.0,1000,29712.485157000003,4,4,0,0,29712.485157000003,0,29712.485157000003
2008-05,2009-09,Auto,PD,8000.0,1000,6991.575365999999,2,2,0,0,6991.575365999999,0,6991.575365999999
2008-05,2009-09,Auto,PD,15000.0,1000,5977.98645,2,2,0,0,5977.98645,0,5977.98645
2008-05,2009-09,Auto,PD,20000.0,1000,79779.390181,8,7,1,0,79779.390181,0,79779.390181
2008-05,2009-10,Auto,PD,15000.0,1000,27853.760433999996,3,3,0,0,27853.760433999996,0,27853.760433999996
2008-05,2009-10,Auto,PD,20000.0,1000,9149.012311,1,1,0,0,9149.012311,0,9149.012311
2008-05,2009-11,Auto,PD,8000.0,1000,2792.688384,1,1,0,0,2792.688384,0,2792.688384
2008-05,2009-11,Auto,PD,15000.0,1000,12261.718505,2,2,0,0,12261.718505,0,12261.718505
2008-05,2009-11,Auto,PD,20000.0,1000,39734.619618000004,4,4,0,0,39734.619618000004,0,39734.619618000004
2008-05,2009-12,Auto,PD,15000.0,1000,3416.344616,1,1,0,0,3416.344616,0,3416.344616
2008-05,2009-12,Auto,PD,20000.0,1000,11904.703786,2,2,0,0,11904.703786,0,11904.703786
2008-05,2010-01,Auto,PD,8000.0,1000,7000.0,1,1,0,0,7000.0,0,7000.0
2008-05,2010-01,Auto,PD,20000.0,1000,49936.887566000005,4,4,0,0,49936.887566000005,0,49936.887566000005
2008-05,2010-02,Auto,PD,8000.0,1000,3998.701612,1,1,0,0,3998.701612,0,3998.701612
2008-05,2010-03,Auto,PD,15000.0,1000,9215.389181999999,1,1,0,0,9215.389181999999,0,9215.389181999999
2008-05,2010-03,Home,Dwelling,200000.0,20000,180000.0,1,1,0,0,180000.0,0,180000.0
2008-05,2010-04,Auto,PD,15000.0,1000,4302.130593,1,1,0,0,4302.130593,0,4302.130593
2008-05,2010-04,Auto,PD,20000.0,1000,9388.474819,1,1,0,0,9388.474819,0,9388.474819
2008-05,2010-04,Home,Dwelling,200000.0,20000,180000.0,1,1,0,0,180000.0,0,180000.0
2008-05,2010-04,Home,Dwelling,300000.0,20000,94859.18136,1,1,0,0,94859.18136,0,94859.18136
2008-05,2010-05,Auto,PD,8000.0,1000,7000.0,1,1,0,0,7000.0,0,7000.0
2008-05,2010-05,Auto,PD,15000.0,1000,5271.94624,1,1,0,0,5271.94624,0,5271.94624
2008-05,2010-05,Auto,PD,20000.0,1000,3378.301361,1,1,0,0,3378.301361,0,3378.301361
2008-05,2010-05,Home,Dwelling,200000.0,20000,352501.2631,2,2,0,0,352501.2631,0,352501.2631
2008-05,2010-06,Auto,PD,20000.0,1000,6510.310273,1,1,0,0,6510.310273,0,6510.310273
2008-05,2010-06,Home,Dwelling,200000.0,20000,180000.0,1,1,0,0,180000.0,0,180000.0
2008-05,2010-06,Home,Dwelling,300000.0,20000,239808.5022,4,1,3,0,239808.5022,0,239808.5022
2008-05,2010-07,Auto,PD,20000.0,1000,2793.854286,2,1,1,0,2793.854286,0,2793.854286
2008-05,2010-07,Home,Dwelling,200000.0,20000,180000.0,2,1,1,0,180000.0,0,180000.0
2008-05,2010-07,Home,Dwelling,300000.0,20000,149277.7812,2,1,1,0,149277.7812,0,149277.7812
2008-05,2010-08,Auto,PD,15000.0,1000,7880.917625,1,1,0,0,7880.917625,0,7880.917625
2008-05,2010-08,Home,Dwelling,200000.0,20000,349225.94018,5,4,1,0,349225.94018,0,349225.94018
2008-05,2010-08,Home,Dwelling,300000.0,20000,585171.1022,5,3,2,0,585171.1022,0,585171.1022
2008-05,2010-09,Auto,PD,20000.0,1000,0.0,1,0,1,0,0.0,0,0.0
2008-05,2010-09,Home,Dwelling,200000.0,20000,251059.8416,3,2,1,0,251059.8416,0,251059.8416
2008-05,2010-09,Home,Dwelling,300000.0,20000,665965.1357699999,5,5,0,0,665965.1357699999,0,665965.1357699999
2008-05,2010-10,Auto,PD,8000.0,1000,4548.714568,1,1,0,0,4548.714568,0,4548.714568
