GRCODE,GRNAME,AccidentYear,DevelopmentYear,DevelopmentLag,IncurLoss,CumPaidLoss,BulkLoss,EarnedPremDIR,EarnedPremCeded,EarnedPremNet,Single,PostedReserve97,LOB
655,FM Global,1989,1991,3,1,1,0,170,-83,253,0,5498,wkcomp
655,FM Global,1989,1992,4,1,1,0,170,-83,253,0,5498,wkcomp
655,FM Global,1989,1993,5,1,1,0,170,-83,253,0,5498,wkcomp
655,FM Global,1989,1994,6,1,1,0,170,-83,253,0,5498,wkcomp
655,FM Global,1989,1995,7,1,1,0,170,-83,253,0,5498,wkcomp
655,FM Global,1989,1996,8,1,1,0,170,-83,253,0,5498,wkcomp
655,FM Global,1989,1997,9,1,1,0,170,-83,253,0,5498,wkcomp
655,FM Global,1990,1990,1,0,0,0,277,-3,280,0,5498,wkcomp
655,FM Global,1990,1991,2,0,0,0,277,-3,280,0,5498,wkcomp
655,FM Global,1990,1992,3,0,0,0,277,-3,280,0,5498,wkcomp
655,FM Global,1990,1993,4,0,0,0,277,-3,280,0,5498,wkcomp
655,FM Global,1990,1994,5,0,0,0,277,-3,280,0,5498,wkcomp
655,FM Global,1990,1995,6,0,0,0,277,-3,280,0,5498,wkcomp
655,FM Global,1990,1996,7,0,0,0,277,-3,280,0,5498,wkcomp
655,FM Global,1990,1997,8,0,0,0,277,-3,280,0,5498,wkcomp
655,FM Global,1991,1991,1,0,0,0,9,48,-39,0,5498,wkcomp
655,FM Global,1991,1992,2,0,0,0,9,48,-39,0,5498,wkcomp
655,FM Global,1991,1993,3,0,0,0,9,48,-39,0,5498,wkcomp
655,FM Global,1991,1994,4,0,0,0,9,48,-39,0,5498,wkcomp
655,FM Global,1991,1995,5,0,0,0,9,48,-39,0,5498,wkcomp
655,FM Global,1991,1996,6,0,0,0,9,48,-39,0,5498,wkcomp
655,FM Global,1991,1997,7,0,0,0,9,48,-39,0,5498,wkcomp
655,FM Global,1992,1992,1,0,0,0,51,0,51,0,5498,wkcomp
655,FM Global,1992,1993,2,0,0,0,51,0,51,0,5498,wkcomp
655,FM Global,1992,1994,3,0,0,0,51,0,51,0,5498,wkcomp
655,FM Global,1992,1995,4,0,0,0,51,0,51,0,5498,wkcomp
655,FM Global,1992,1996,5,0,0,0,51,0,51,0,5498,wkcomp
655,FM Global,1992,1997,6,0,0,0,51,0,51,0,5498,wkcomp
655,FM Global,1993,1993,1,0,0,0,168,-2,170,0,5498,wkcomp
655,FM Global,1993,1994,2,0,0,0,168,-2,170,0,5498,wkcomp
655,FM Global,1993,1995,3,0,0,0,168,-2,170,0,5498,wkcomp
655,FM Global,1993,1996,4,0,0,0,168,-2,170,0,5498,wkcomp
655,FM Global,1993,1997,5,0,0,0,168,-2,170,0,5498,wkcomp
655,FM Global,1994,1994,1,0,0,0,62,0,62,0,5498,wkcomp
655,FM Global,1994,1995,2,0,0,0,62,0,62,0,5498,wkcomp
655,FM Global,1994,1996,3,0,0,0,62,0,62,0,5498,wkcomp
655,FM Global,1994,1997,4,0,0,0,62,0,62,0,5498,wkcomp
655,FM Global,1995,1995,1,0,0,0,1,0,1,0,5498,wkcomp
655,FM Global,1995,1996,2,0,0,0,1,0,1,0,5498,wkcomp
655,FM Global,1995,1997,3,0,0,0,1,0,1,0,5498,wkcomp
655,FM Global,1996,1996,1,0,0,0,10,0,10,0,5498,wkcomp
655,FM Global,1996,1997,2,0,0,0,10,0,10,0,5498,wkcomp
655,FM Global,1997,1997,1,0,0,0,27,1,26,0,5498,wkcomp
671,Farm Bureau Of MI Grp,1988,1988,1,3632,1346,573,6922,-200,7122,0,36691,wkcomp
671,Farm Bureau Of MI Grp,1988,1989,2,5932,3389,176,6922,-200,7122,0,36691,wkcomp
671,Farm Bureau Of MI Grp,1988,1990,3,6803,4666,107,6922,-200,7122,0,36691,wkcomp
671,Farm Bureau Of MI Grp,1988,1991,4,6588,5331,-125,6922,-200,7122,0,36691,wkcomp
671,Farm Bureau Of MI Grp,1988,1992,5,6607,5719,-201,6922,-200,7122,0,36691,wkcomp
671,Farm Bureau Of MI Grp,1988,1993,6,7000,6097,197,6922,-200,7122,0,36691,wkcomp
671,Farm Bureau Of MI Grp,1988,1994,7,6907,6126,265,6922,-200,7122,0,36691,wkcomp
671,Farm Bureau Of MI Grp,1988,1995,8,6696,6292,132,6922,-200,7122,0,36691,wkcomp
671,Farm Bureau Of MI Grp,1988,1996,9,6694,6368,127,6922,-200,7122,0,36691,wkcomp
671,Farm Bureau Of MI Grp,1988,1997,10,6645,6415,94,6922,-200,7122,0,36691,wkcomp
671,Farm Bureau Of MI Grp,1989,1989,1,4768,1411,615,8464,876,7588,0,36691,wkcomp
671,Farm Bureau Of MI Grp,1989,1990,2,6087,3641,161,8464,876,7588,0,36691,wkcomp
671,Farm Bureau Of MI Grp,1989,1991,3,6688,4729,341,8464,876,7588,0,36691,wkcomp
671,Farm Bureau Of MI Grp,1989,1992,4,6873,5352,219,8464,876,7588,0,36691,wkcomp
671,Farm Bureau Of MI Grp,1989,1993,5,7076,5935,272,8464,876,7588,0,36691,wkcomp
671,Farm Bureau Of MI Grp,1989,1994,6,6925,6032,308,8464,876,7588,0,36691,wkcomp
671,Farm Bureau Of MI Grp,1989,1995,7,6786,6061,147,8464,876,7588,0,36691,wkcomp
671,Farm Bureau Of MI Grp,1989,1996,8,6774,6222,119,8464,876,7588,0,36691,wkcomp
671,Farm Bureau Of MI Grp,1989,1997,9,6734,6292,87,8464,876,7588,0,36691,wkcomp
671,Farm Bureau Of MI Grp,1990,1990,1,5366,1424,803,11042,810,10232,0,36691,wkcomp
671,Farm Bureau Of MI Grp,1990,1991,2,7620,4460,574,11042,810,10232,0,36691,wkcomp
671,Farm Bureau Of MI Grp,1990,1992,3,8878,5791,730,11042,810,10232,0,36691,wkcomp
671,Farm Bureau Of MI Grp,1990,1993,4,8720,6949,403,11042,810,10232,0,36691,wkcomp
671,Farm Bureau Of MI Grp,1990,1994,5,8443,6966,421,11042,810,10232,0,36691,wkcomp
671,Farm Bureau Of MI Grp,1990,1995,6,8241,7324,253,11042,810,10232,0,36691,wkcomp
671,Farm Bureau Of MI Grp,1990,1996,7,8399,7596,274,11042,810,10232,0,36691,wkcomp
671,Farm Bureau Of MI Grp,1990,1997,8,8257,7730,104,11042,810,10232,0,36691,wkcomp
671,Farm Bureau Of MI Grp,1991,1991,1,8365,2355,3048,14097,1366,12731,0,36691,wkcomp
671,Farm Bureau Of MI Grp,1991,1992,2,9576,6208,-1467,14097,1366,12731,0,36691,wkcomp
671,Farm Bureau Of MI Grp,1991,1993,3,12459,8191,886,14097,1366,12731,0,36691,wkcomp
671,Farm Bureau Of MI Grp,1991,1994,4,11013,8368,625,14097,1366,12731,0,36691,wkcomp
671,Farm Bureau Of MI Grp,1991,1995,5,10718,8895,400,14097,1366,12731,0,36691,wkcomp
671,Farm Bureau Of MI Grp,1991,1996,6,10628,9162,377,14097,1366,12731,0,36691,wkcomp
671,Farm Bureau Of MI Grp,1991,1997,7,10506,9564,216,14097,1366,12731,0,36691,wkcomp
671,Farm Bureau Of MI Grp,1992,1992,1,12101,2544,6264,18363,1516,16847,0,36691,wkcomp
671,Farm Bureau Of MI Grp,1992,1993,2,14615,7554,1832,18363,1516,16847,0,36691,wkcomp
671,Farm Bureau Of MI Grp,1992,1994,3,13288,8008,1380,18363,1516,16847,0,36691,wkcomp
671,Farm Bureau Of MI Grp,1992,1995,4,12511,9684,524,18363,1516,16847,0,36691,wkcomp
671,Farm Bureau Of MI Grp,1992,1996,5,12166,10637,428,18363,1516,16847,0,36691,wkcomp
671,Farm Bureau Of MI Grp,1992,1997,6,11968,10825,333,18363,1516,16847,0,36691,wkcomp
671,Farm Bureau Of MI Grp,1993,1993,1,14421,3512,5074,23104,1777,21327,0,36691,wkcomp
671,Farm Bureau Of MI Grp,1993,1994,2,16639,6745,3678,23104,1777,21327,0,36691,wkcomp
671,Farm Bureau Of MI Grp,1993,1995,3,14344,9173,2148,23104,1777,21327,0,36691,wkcomp
671,Farm Bureau Of MI Grp,1993,1996,4,12951,10286,872,23104,1777,21327,0,36691,wkcomp
671,Farm Bureau Of MI Grp,1993,1997,5,12575,10789,525,23104,1777,21327,0,36691,wkcomp
671,Farm Bureau Of MI Grp,1994,1994,1,15507,2708,7623,24290,2604,21686,0,36691,wkcomp
671,Farm Bureau Of MI Grp,1994,1995,2,15301,7360,2348,24290,2604,21686,0,36691,wkcomp
671,Farm Bureau Of MI Grp,1994,1996,3,14793,10084,849,24290,2604,21686,0,36691,wkcomp
671,Farm Bureau Of MI Grp,1994,1997,4,14413,11434,578,24290,2604,21686,0,36691,wkcomp
671,Farm Bureau Of MI Grp,1995,1995,1,16262,2609,8830,26710,1755,24955,0,36691,wkcomp
671,Farm Bureau Of MI Grp,1995,1996,2,15634,6240,4086,26710,1755,24955,0,36691,wkcomp
671,Farm Bureau Of MI Grp,1995,1997,3,14766,8280,3064,26710,1755,24955,0,36691,wkcomp
671,Farm Bureau Of MI Grp,1996,1996,1,13358,2652,6747,25205,2889,22316,0,36691,wkcomp
671,Farm Bureau Of MI Grp,1996,1997,2,13524,5332,4199,25205,2889,22316,0,36691,wkcomp
671,Farm Bureau Of MI Grp,1997,1997,1,12776,2192,6332,21895,920,20975,0,36691,wkcomp
711,Patrons Grp,1988,1988,1,75,0,0,218,116,102,0,29,wkcomp
711,Patrons Grp,1988,1989,2,148,148,0,218,116,102,0,29,wkcomp
711,Patrons Grp,1988,1990,3,166,156,0,218,116,102,0,29,wkcomp
711,Patrons Grp,1988,1991,4,174,165,1,218,116,102,0,29,wkcomp
711,Patrons Grp,1988,1992,5,165,165,0,218,116,102,0,29,wkcomp
711,Patrons Grp,1988,1993,6,165,165,0,218,116,102,0,29,wkcomp
711,Patrons Grp,1988,1994,7,165,165,0,218,116,102,0,29,wkcomp
711,Patrons Grp,1988,1995,8,165,165,0,218,116,102,0,29,wkcomp
711,Patrons Grp,1988,1996,9,165,165,0,218,116,102,0,29,wkcomp
711,Patrons Grp,1988,1997,10,165,165,0,218,116,102,0,29,wkcomp
711,Patrons Grp,1989,1989,1,0,0,0,-8,-2,-6,0,29,wkcomp
711,Patrons Grp,1989,1990,2,0,0,0,-8,-2,-6,0,29,wkcomp
711,Patrons Grp,1989,1991,3,0,0,0,-8,-2,-6,0,29,wkcomp
711,Patrons Grp,1989,1992,4,0,0,0,-8,-2,-6,0,29,wkcomp
711,Patrons Grp,1989,1993,5,0,0,0,-8,-2,-6,0,29,wkcomp
711,Patrons Grp,1989,1994,6,0,0,0,-8,-2,-6,0,29,wkcomp
711,Patrons Grp,1989,1995,7,0,0,0,-8,-2,-6,0,29,wkcomp
711,Patrons Grp,1989,1996,8,0,0,0,-8,-2,-6,0,29,wkcomp
711,Patrons Grp,1989,1997,9,0,0,0,-8,-2,-6,0,29,wkcomp
711,Patrons Grp,1990,1990,1,0,0,0,-1,0,-1,0,29,wkcomp
711,Patrons Grp,1990,1991,2,0,0,0,-1,0,-1,0,29,wkcomp
711,Patrons Grp,1990,1992,3,0,0,0,-1,0,-1,0,29,wkcomp
711,Patrons Grp,1990,1993,4,0,0,0,-1,0,-1,0,29,wkcomp
711,Patrons Grp,1990,1994,5,0,0,0,-1,0,-1,0,29,wkcomp
711,Patrons Grp,1990,1995,6,0,0,0,-1,0,-1,0,29,wkcomp
711,Patrons Grp,1990,1996,7,0,0,0,-1,0,-1,0,29,wkcomp
711,Patrons Grp,1990,1997,8,0,0,0,-1,0,-1,0,29,wkcomp
711,Patrons Grp,1991,1991,1,0,0,0,0,0,0,0,29,wkcomp
711,Patrons Grp,1991,1992,2,0,0,0,0,0,0,0,29,wkcomp
711,Patrons Grp,1991,1993,3,0,0,0,0,0,0,0,29,wkcomp
711,Patrons Grp,1991,1994,4,0,0,0,0,0,0,0,29,wkcomp
711,Patrons Grp,1991,1995,5,0,0,0,0,0,0,0,29,wkcomp
711,Patrons Grp,1991,1996,6,0,0,0,0,0,0,0,29,wkcomp
711,Patrons Grp,1991,1997,7,0,0,0,0,0,0,0,29,wkcomp
711,Patrons Grp,1992,1992,1,0,0,0,0,0,0,0,29,wkcomp
711,Patrons Grp,1992,1993,2,0,0,0,0,0,0,0,29,wkcomp
711,Patrons Grp,1992,1994,3,0,0,0,0,0,0,0,29,wkcomp
711,Patrons Grp,1992,1995,4,0,0,0,0,0,0,0,29,wkcomp
711,Patrons Grp,1992,1996,5,0,0,0,0,0,0,0,29,wkcomp
711,Patrons Grp,1992,1997,6,0,0,0,0,0,0,0,29,wkcomp
711,Patrons Grp,1993,1993,1,0,0,0,0,0,0,0,29,wkcomp
711,Patrons Grp,1993,1994,2,0,0,0,0,0,0,0,29,wkcomp
711,Patrons Grp,1993,1995,3,0,0,0,0,0,0,0,29,wkcomp
711,Patrons Grp,1993,1996,4,0,0,0,0,0,0,0,29,wkcomp
711,Patrons Grp,1993,1997,5,0,0,0,0,0,0,0,29,wkcomp
711,Patrons Grp,1994,1994,1,0,0,0,0,0,0,0,29,wkcomp
711,Patrons Grp,1994,1995,2,0,0,0,0,0,0,0,29,wkcomp
711,Patrons Grp,1994,1996,3,0,0,0,0,0,0,0,29,wkcomp
711,Patrons Grp,1994,1997,4,0,0,0,0,0,0,0,29,wkcomp
711,Patrons Grp,1995,1995,1,0,0,0,0,0,0,0,29,wkcomp
711,Patrons Grp,1995,1996,2,0,0,0,0,0,0,0,29,wkcomp
711,Patrons Grp,1995,1997,3,0,0,0,0,0,0,0,29,wkcomp
711,Patrons Grp,1996,1996,1,0,0,0,0,0,0,0,29,wkcomp
711,Patrons Grp,1996,1997,2,0,0,0,0,0,0,0,29,wkcomp
711,Patrons Grp,1997,1997,1,0,0,0,0,0,0,0,29,wkcomp
715,West Bend Mut Ins Grp,1988,1988,1,10528,3057,2337,18186,1043,17144,0,76193,wkcomp
715,West Bend Mut Ins Grp,1988,1989,2,9674,6033,394,18186,1043,17144,0,76193,wkcomp
715,West Bend Mut Ins Grp,1988,1990,3,9607,7461,76,18186,1043,17144,0,76193,wkcomp
715,West Bend Mut Ins Grp,1988,1991,4,9678,8276,45,18186,1043,17144,0,76193,wkcomp
715,West Bend Mut Ins Grp,1988,1992,5,9479,8517,84,18186,1043,17144,0,76193,wkcomp
715,West Bend Mut Ins Grp,1988,1993,6,9269,8766,45,18186,1043,17144,0,76193,wkcomp
715,West Bend Mut Ins Grp,1988,1994,7,9261,8899,12,18186,1043,17144,0,76193,wkcomp
715,West Bend Mut Ins Grp,1988,1995,8,9222,8991,27,18186,1043,17144,0,76193,wkcomp
715,West Bend Mut Ins Grp,1988,1996,9,9264,9058,44,18186,1043,17144,0,76193,wkcomp
715,West Bend Mut Ins Grp,1988,1997,10,9280,9096,47,18186,1043,17144,0,76193,wkcomp
715,West Bend Mut Ins Grp,1989,1989,1,13706,4139,2989,24901,1839,23062,0,76193,wkcomp
715,West Bend Mut Ins Grp,1989,1990,2,13151,8141,498,24901,1839,23062,0,76193,wkcomp
715,West Bend Mut Ins Grp,1989,1991,3,12646,9770,47,24901,1839,23062,0,76193,wkcomp
715,West Bend Mut Ins Grp,1989,1992,4,12374,10651,52,24901,1839,23062,0,76193,wkcomp
715,West Bend Mut Ins Grp,1989,1993,5,12122,11001,42,24901,1839,23062,0,76193,wkcomp
715,West Bend Mut Ins Grp,1989,1994,6,11870,11330,-42,24901,1839,23062,0,76193,wkcomp
715,West Bend Mut Ins Grp,1989,1995,7,12082,11446,78,24901,1839,23062,0,76193,wkcomp
715,West Bend Mut Ins Grp,1989,1996,8,12126,11563,92,24901,1839,23062,0,76193,wkcomp
715,West Bend Mut Ins Grp,1989,1997,9,12043,11686,88,24901,1839,23062,0,76193,wkcomp
715,West Bend Mut Ins Grp,1990,1990,1,20525,6115,3905,35136,2548,32588,0,76193,wkcomp
715,West Bend Mut Ins Grp,1990,1991,2,19401,11368,1097,35136,2548,32588,0,76193,wkcomp
715,West Bend Mut Ins Grp,1990,1992,3,17420,13790,347,35136,2548,32588,0,76193,wkcomp
715,West Bend Mut Ins Grp,1990,1993,4,16409,14722,-34,35136,2548,32588,0,76193,wkcomp
715,West Bend Mut Ins Grp,1990,1994,5,16092,15278,-30,35136,2548,32588,0,76193,wkcomp
715,West Bend Mut Ins Grp,1990,1995,6,16135,15501,-5,35136,2548,32588,0,76193,wkcomp
715,West Bend Mut Ins Grp,1990,1996,7,16226,15615,74,35136,2548,32588,0,76193,wkcomp
715,West Bend Mut Ins Grp,1990,1997,8,16200,15726,70,35136,2548,32588,0,76193,wkcomp
715,West Bend Mut Ins Grp,1991,1991,1,22962,7090,3615,39316,2583,36733,0,76193,wkcomp
715,West Bend Mut Ins Grp,1991,1992,2,22571,13174,667,39316,2583,36733,0,76193,wkcomp
715,West Bend Mut Ins Grp,1991,1993,3,21120,16314,65,39316,2583,36733,0,76193,wkcomp
715,West Bend Mut Ins Grp,1991,1994,4,21054,18117,57,39316,2583,36733,0,76193,wkcomp
715,West Bend Mut Ins Grp,1991,1995,5,20645,18394,167,39316,2583,36733,0,76193,wkcomp
715,West Bend Mut Ins Grp,1991,1996,6,20300,18721,57,39316,2583,36733,0,76193,wkcomp
715,West Bend Mut Ins Grp,1991,1997,7,20541,19011,198,39316,2583,36733,0,76193,wkcomp
715,West Bend Mut Ins Grp,1992,1992,1,28496,8063,4387,49343,3118,46225,0,76193,wkcomp
715,West Bend Mut Ins Grp,1992,1993,2,27049,16100,1333,49343,3118,46225,0,76193,wkcomp
715,West Bend Mut Ins Grp,1992,1994,3,24800,19463,284,49343,3118,46225,0,76193,wkcomp
715,West Bend Mut Ins Grp,1992,1995,4,24610,21409,202,49343,3118,46225,0,76193,wkcomp
715,West Bend Mut Ins Grp,1992,1996,5,24286,22441,122,49343,3118,46225,0,76193,wkcomp
715,West Bend Mut Ins Grp,1992,1997,6,24243,22961,167,49343,3118,46225,0,76193,wkcomp
715,West Bend Mut Ins Grp,1993,1993,1,33754,9736,6707,63221,3598,59623,0,76193,wkcomp
715,West Bend Mut Ins Grp,1993,1994,2,30775,18500,1346,63221,3598,59623,0,76193,wkcomp
715,West Bend Mut Ins Grp,1993,1995,3,29712,21929,767,63221,3598,59623,0,76193,wkcomp
715,West Bend Mut Ins Grp,1993,1996,4,28782,24100,651,63221,3598,59623,0,76193,wkcomp
715,West Bend Mut Ins Grp,1993,1997,5,27505,25213,356,63221,3598,59623,0,76193,wkcomp
715,West Bend Mut Ins Grp,1994,1994,1,36176,10255,6616,69842,4093,65749,0,76193,wkcomp
715,West Bend Mut Ins Grp,1994,1995,2,34383,19745,1566,69842,4093,65749,0,76193,wkcomp
715,West Bend Mut Ins Grp,1994,1996,3,31291,23968,757,69842,4093,65749,0,76193,wkcomp
715,West Bend Mut Ins Grp,1994,1997,4,30610,25990,505,69842,4093,65749,0,76193,wkcomp
715,West Bend Mut Ins Grp,1995,1995,1,39853,11270,6767,74536,3552,70984,0,76193,wkcomp
715,West Bend Mut Ins Grp,1995,1996,2,37341,21944,1535,74536,3552,70984,0,76193,wkcomp
715,West Bend Mut Ins Grp,1995,1997,3,36182,27107,798,74536,3552,70984,0,76193,wkcomp
715,West Bend Mut Ins Grp,1996,1996,1,39769,11984,6262,68141,2864,65276,0,76193,wkcomp
715,West Bend Mut Ins Grp,1996,1997,2,41184,23447,1759,68141,2864,65276,0,76193,wkcomp
715,West Bend Mut Ins Grp,1997,1997,1,45159,11690,6514,66358,868,65490,0,76193,wkcomp
965,Secura Ins Co,1988,1988,1,1117,412,214,2466,102,2364,0,11613,wkcomp
965,Secura Ins Co,1988,1989,2,1171,806,0,2466,102,2364,0,11613,wkcomp
965,Secura Ins Co,1988,1990,3,1592,1048,309,2466,102,2364,0,11613,wkcomp
965,Secura Ins Co,1988,1991,4,1270,1152,0,2466,102,2364,0,11613,wkcomp
965,Secura Ins Co,1988,1992,5,1254,1183,14,2466,102,2364,0,11613,wkcomp
965,Secura Ins Co,1988,1993,6,1343,1193,107,2466,102,2364,0,11613,wkcomp
965,Secura Ins Co,1988,1994,7,1293,1203,13,2466,102,2364,0,11613,wkcomp
965,Secura Ins Co,1988,1995,8,1302,1271,14,2466,102,2364,0,11613,wkcomp
965,Secura Ins Co,1988,1996,9,1303,1273,16,2466,102,2364,0,11613,wkcomp
965,Secura Ins Co,1988,1997,10,1296,1275,8,2466,102,2364,0,11613,wkcomp
965,Secura Ins Co,1989,1989,1,1783,746,380,3209,123,3086,0,11613,wkcomp
965,Secura Ins Co,1989,1990,2,2018,1400,204,3209,123,3086,0,11613,wkcomp
965,Secura Ins Co,1989,1991,3,2006,1720,60,3209,123,3086,0,11613,wkcomp
965,Secura Ins Co,1989,1992,4,1989,1793,30,3209,123,3086,0,11613,wkcomp
965,Secura Ins Co,1989,1993,5,2079,1908,109,3209,123,3086,0,11613,wkcomp
965,Secura Ins Co,1989,1994,6,1999,1896,62,3209,123,3086,0,11613,wkcomp
965,Secura Ins Co,1989,1995,7,1976,1900,46,3209,123,3086,0,11613,wkcomp
965,Secura Ins Co,1989,1996,8,1966,1906,36,3209,123,3086,0,11613,wkcomp
965,Secura Ins Co,1989,1997,9,1944,1908,16,3209,123,3086,0,11613,wkcomp
965,Secura Ins Co,1990,1990,1,2671,858,1011,4386,200,4186,0,11613,wkcomp
965,Secura Ins Co,1990,1991,2,2586,1346,1002,4386,200,4186,0,11613,wkcomp
965,Secura Ins Co,1990,1992,3,2240,1521,471,4386,200,4186,0,11613,wkcomp
965,Secura Ins Co,1990,1993,4,1938,1703,76,4386,200,4186,0,11613,wkcomp
965,Secura Ins Co,1990,1994,5,1917,1736,86,4386,200,4186,0,11613,wkcomp
965,Secura Ins Co,1990,1995,6,1923,1811,48,4386,200,4186,0,11613,wkcomp
965,Secura Ins Co,1990,1996,7,1980,1909,46,4386,200,4186,0,11613,wkcomp
965,Secura Ins Co,1990,1997,8,1971,1923,20,4386,200,4186,0,11613,wkcomp
965,Secura Ins Co,1991,1991,1,3020,1276,1087,5343,360,4983,0,11613,wkcomp
965,Secura Ins Co,1991,1992,2,3866,2279,889,5343,360,4983,0,11613,wkcomp
965,Secura Ins Co,1991,1993,3,3412,2821,192,5343,360,4983,0,11613,wkcomp
965,Secura Ins Co,1991,1994,4,3368,2871,157,5343,360,4983,0,11613,wkcomp
965,Secura Ins Co,1991,1995,5,3302,2981,150,5343,360,4983,0,11613,wkcomp
965,Secura Ins Co,1991,1996,6,3152,3011,23,5343,360,4983,0,11613,wkcomp
965,Secura Ins Co,1991,1997,7,3145,3037,45,5343,360,4983,0,11613,wkcomp
965,Secura Ins Co,1992,1992,1,5727,1737,2113,7992,366,7626,0,11613,wkcomp
965,Secura Ins Co,1992,1993,2,5301,3271,754,7992,366,7626,0,11613,wkcomp
965,Secura Ins Co,1992,1994,3,5181,3842,440,7992,366,7626,0,11613,wkcomp
965,Secura Ins Co,1992,1995,4,4834,4222,66,7992,366,7626,0,11613,wkcomp
965,Secura Ins Co,1992,1996,5,5031,4548,113,7992,366,7626,0,11613,wkcomp
965,Secura Ins Co,1992,1997,6,4988,4722,48,7992,366,7626,0,11613,wkcomp
965,Secura Ins Co,1993,1993,1,7202,2284,2444,12652,279,12373,0,11613,wkcomp
965,Secura Ins Co,1993,1994,2,7436,4457,1148,12652,279,12373,0,11613,wkcomp
965,Secura Ins Co,1993,1995,3,6857,5210,662,12652,279,12373,0,11613,wkcomp
965,Secura Ins Co,1993,1996,4,6346,5600,228,12652,279,12373,0,11613,wkcomp
965,Secura Ins Co,1993,1997,5,6362,5965,68,12652,279,12373,0,11613,wkcomp
965,Secura Ins Co,1994,1994,1,8057,2314,2797,14433,482,13951,0,11613,wkcomp
965,Secura Ins Co,1994,1995,2,8156,4777,1886,14433,482,13951,0,11613,wkcomp
965,Secura Ins Co,1994,1996,3,7507,5776,878,14433,482,13951,0,11613,wkcomp
965,Secura Ins Co,1994,1997,4,7174,6217,413,14433,482,13951,0,11613,wkcomp
965,Secura Ins Co,1995,1995,1,10299,3008,3538,19152,451,18701,0,11613,wkcomp
965,Secura Ins Co,1995,1996,2,10413,6257,1951,19152,451,18701,0,11613,wkcomp
965,Secura Ins Co,1995,1997,3,9886,7217,1133,19152,451,18701,0,11613,wkcomp
965,Secura Ins Co,1996,1996,1,10374,4279,3294,25248,5966,19282,0,11613,wkcomp
965,Secura Ins Co,1996,1997,2,9983,6898,1672,25248,5966,19282,0,11613,wkcomp
965,Secura Ins Co,1997,1997,1,4601,1341,2027,27154,18239,8915,0,11613,wkcomp
1066,Island Ins Cos Grp,1988,1988,1,8585,1879,2478,15666,2769,12897,0,36951,wkcomp
1066,Island Ins Cos Grp,1988,1989,2,8811,4574,1130,15666,2769,12897,0,36951,wkcomp
1066,Island Ins Cos Grp,1988,1990,3,8348,6085,304,15666,2769,12897,0,36951,wkcomp
1066,Island Ins Cos Grp,1988,1991,4,8021,7072,0,15666,2769,12897,0,36951,wkcomp
1066,Island Ins Cos Grp,1988,1992,5,8325,7786,0,15666,2769,12897,0,36951,wkcomp
1066,Island Ins Cos Grp,1988,1993,6,8325,8088,0,15666,2769,12897,0,36951,wkcomp
1066,Island Ins Cos Grp,1988,1994,7,8325,8218,0,15666,2769,12897,0,36951,wkcomp
1066,Island Ins Cos Grp,1988,1995,8,8310,8260,0,15666,2769,12897,0,36951,wkcomp
1066,Island Ins Cos Grp,1988,1996,9,8289,8294,0,15666,2769,12897,0,36951,wkcomp
1066,Island Ins Cos Grp,1988,1997,10,8466,8313,0,15666,2769,12897,0,36951,wkcomp
1066,Island Ins Cos Grp,1989,1989,1,9944,2796,2780,16844,3461,13383,0,36951,wkcomp
1066,Island Ins Cos Grp,1989,1990,2,11092,5884,458,16844,3461,13383,0,36951,wkcomp
1066,Island Ins Cos Grp,1989,1991,3,12114,8766,134,16844,3461,13383,0,36951,wkcomp
1066,Island Ins Cos Grp,1989,1992,4,12853,10705,134,16844,3461,13383,0,36951,wkcomp
1066,Island Ins Cos Grp,1989,1993,5,12800,12006,0,16844,3461,13383,0,36951,wkcomp
1066,Island Ins Cos Grp,1989,1994,6,12818,12386,0,16844,3461,13383,0,36951,wkcomp
1066,Island Ins Cos Grp,1989,1995,7,12746,12586,0,16844,3461,13383,0,36951,wkcomp
1066,Island Ins Cos Grp,1989,1996,8,13269,12806,146,16844,3461,13383,0,36951,wkcomp
1066,Island Ins Cos Grp,1989,1997,9,12876,12856,-90,16844,3461,13383,0,36951,wkcomp
1066,Island Ins Cos Grp,1990,1990,1,12489,2273,3004,21853,2944,18909,0,36951,wkcomp
1066,Island Ins Cos Grp,1990,1991,2,13796,7176,189,21853,2944,18909,0,36951,wkcomp
1066,Island Ins Cos Grp,1990,1992,3,15071,11042,189,21853,2944,18909,0,36951,wkcomp
1066,Island Ins Cos Grp,1990,1993,4,15253,13257,95,21853,2944,18909,0,36951,wkcomp
1066,Island Ins Cos Grp,1990,1994,5,15576,14438,57,21853,2944,18909,0,36951,wkcomp
1066,Island Ins Cos Grp,1990,1995,6,15654,15003,-252,21853,2944,18909,0,36951,wkcomp
1066,Island Ins Cos Grp,1990,1996,7,15853,15573,-47,21853,2944,18909,0,36951,wkcomp
1066,Island Ins Cos Grp,1990,1997,8,15806,15723,-9,21853,2944,18909,0,36951,wkcomp
1066,Island Ins Cos Grp,1991,1991,1,13889,2779,3533,24967,4054,20913,0,36951,wkcomp
1066,Island Ins Cos Grp,1991,1992,2,14899,7839,1119,24967,4054,20913,0,36951,wkcomp
1066,Island Ins Cos Grp,1991,1993,3,16735,12343,105,24967,4054,20913,0,36951,wkcomp
1066,Island Ins Cos Grp,1991,1994,4,16826,14223,105,24967,4054,20913,0,36951,wkcomp
1066,Island Ins Cos Grp,1991,1995,5,16721,15416,197,24967,4054,20913,0,36951,wkcomp
